interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,ontario,ontario_northeast,ontario_northwest,ontario_southwest,ontario_southeast
2026-05-09 07:00:00-05:00,2026-05-09 12:00:00+00:00,2026-05-09 08:00:00-05:00,2026-05-09 13:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14217.0,1280.0,486.0,5041.0,7410.0
2026-05-09 08:00:00-05:00,2026-05-09 13:00:00+00:00,2026-05-09 09:00:00-05:00,2026-05-09 14:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14389.0,1270.0,524.0,5093.0,7502.0
2026-05-09 09:00:00-05:00,2026-05-09 14:00:00+00:00,2026-05-09 10:00:00-05:00,2026-05-09 15:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14455.0,1264.0,517.0,5082.0,7592.0
2026-05-09 10:00:00-05:00,2026-05-09 15:00:00+00:00,2026-05-09 11:00:00-05:00,2026-05-09 16:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14070.0,1235.0,477.0,4952.0,7406.0
2026-05-09 11:00:00-05:00,2026-05-09 16:00:00+00:00,2026-05-09 12:00:00-05:00,2026-05-09 17:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14058.0,1209.0,480.0,4922.0,7447.0
2026-05-09 12:00:00-05:00,2026-05-09 17:00:00+00:00,2026-05-09 13:00:00-05:00,2026-05-09 18:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,13880.0,1176.0,499.0,4768.0,7437.0
2026-05-09 13:00:00-05:00,2026-05-09 18:00:00+00:00,2026-05-09 14:00:00-05:00,2026-05-09 19:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,13763.0,1167.0,489.0,4701.0,7406.0
2026-05-09 14:00:00-05:00,2026-05-09 19:00:00+00:00,2026-05-09 15:00:00-05:00,2026-05-09 20:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,13873.0,1176.0,490.0,4688.0,7519.0
2026-05-09 15:00:00-05:00,2026-05-09 20:00:00+00:00,2026-05-09 16:00:00-05:00,2026-05-09 21:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14415.0,1217.0,493.0,4891.0,7814.0
2026-05-09 16:00:00-05:00,2026-05-09 21:00:00+00:00,2026-05-09 17:00:00-05:00,2026-05-09 22:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,15096.0,1251.0,475.0,5250.0,8120.0
2026-05-09 17:00:00-05:00,2026-05-09 22:00:00+00:00,2026-05-09 18:00:00-05:00,2026-05-09 23:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,15346.0,1264.0,470.0,5272.0,8340.0
2026-05-09 18:00:00-05:00,2026-05-09 23:00:00+00:00,2026-05-09 19:00:00-05:00,2026-05-10 00:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,15312.0,1265.0,483.0,5191.0,8373.0
2026-05-09 19:00:00-05:00,2026-05-10 00:00:00+00:00,2026-05-09 20:00:00-05:00,2026-05-10 01:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,15327.0,1285.0,499.0,5145.0,8398.0
2026-05-09 20:00:00-05:00,2026-05-10 01:00:00+00:00,2026-05-09 21:00:00-05:00,2026-05-10 02:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,15091.0,1305.0,510.0,5025.0,8251.0
2026-05-09 21:00:00-05:00,2026-05-10 02:00:00+00:00,2026-05-09 22:00:00-05:00,2026-05-10 03:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,14458.0,1284.0,507.0,4820.0,7847.0
2026-05-09 22:00:00-05:00,2026-05-10 03:00:00+00:00,2026-05-09 23:00:00-05:00,2026-05-10 04:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,13944.0,1288.0,489.0,4702.0,7465.0
2026-05-09 23:00:00-05:00,2026-05-10 04:00:00+00:00,2026-05-10 00:00:00-05:00,2026-05-10 05:00:00+00:00,2026-05-09 23:49:02-05:00,2026-05-10 04:49:02+00:00,13340.0,1262.0,482.0,4544.0,7052.0
2026-05-10 00:00:00-05:00,2026-05-10 05:00:00+00:00,2026-05-10 01:00:00-05:00,2026-05-10 06:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12714.0,1235.0,488.0,4293.0,6698.0
2026-05-10 01:00:00-05:00,2026-05-10 06:00:00+00:00,2026-05-10 02:00:00-05:00,2026-05-10 07:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12470.0,1220.0,484.0,4269.0,6497.0
2026-05-10 02:00:00-05:00,2026-05-10 07:00:00+00:00,2026-05-10 03:00:00-05:00,2026-05-10 08:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12394.0,1213.0,485.0,4283.0,6413.0
2026-05-10 03:00:00-05:00,2026-05-10 08:00:00+00:00,2026-05-10 04:00:00-05:00,2026-05-10 09:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12478.0,1205.0,487.0,4305.0,6481.0
2026-05-10 04:00:00-05:00,2026-05-10 09:00:00+00:00,2026-05-10 05:00:00-05:00,2026-05-10 10:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12660.0,1185.0,482.0,4416.0,6577.0
2026-05-10 05:00:00-05:00,2026-05-10 10:00:00+00:00,2026-05-10 06:00:00-05:00,2026-05-10 11:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13180.0,1223.0,448.0,4654.0,6855.0
2026-05-10 06:00:00-05:00,2026-05-10 11:00:00+00:00,2026-05-10 07:00:00-05:00,2026-05-10 12:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13314.0,1220.0,445.0,4762.0,6886.0
2026-05-10 07:00:00-05:00,2026-05-10 12:00:00+00:00,2026-05-10 08:00:00-05:00,2026-05-10 13:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13441.0,1228.0,463.0,4834.0,6916.0
2026-05-10 08:00:00-05:00,2026-05-10 13:00:00+00:00,2026-05-10 09:00:00-05:00,2026-05-10 14:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13385.0,1238.0,463.0,4751.0,6933.0
2026-05-10 09:00:00-05:00,2026-05-10 14:00:00+00:00,2026-05-10 10:00:00-05:00,2026-05-10 15:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13131.0,1220.0,451.0,4595.0,6865.0
2026-05-10 10:00:00-05:00,2026-05-10 15:00:00+00:00,2026-05-10 11:00:00-05:00,2026-05-10 16:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,12976.0,1190.0,444.0,4483.0,6859.0
2026-05-10 11:00:00-05:00,2026-05-10 16:00:00+00:00,2026-05-10 12:00:00-05:00,2026-05-10 17:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13027.0,1167.0,456.0,4476.0,6928.0
2026-05-10 12:00:00-05:00,2026-05-10 17:00:00+00:00,2026-05-10 13:00:00-05:00,2026-05-10 18:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13150.0,1209.0,470.0,4488.0,6983.0
2026-05-10 13:00:00-05:00,2026-05-10 18:00:00+00:00,2026-05-10 14:00:00-05:00,2026-05-10 19:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13192.0,1210.0,472.0,4518.0,6992.0
2026-05-10 14:00:00-05:00,2026-05-10 19:00:00+00:00,2026-05-10 15:00:00-05:00,2026-05-10 20:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13385.0,1218.0,471.0,4629.0,7067.0
2026-05-10 15:00:00-05:00,2026-05-10 20:00:00+00:00,2026-05-10 16:00:00-05:00,2026-05-10 21:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,14262.0,1241.0,471.0,4764.0,7480.0
2026-05-10 16:00:00-05:00,2026-05-10 21:00:00+00:00,2026-05-10 17:00:00-05:00,2026-05-10 22:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,14561.0,1270.0,467.0,4943.0,7881.0
2026-05-10 17:00:00-05:00,2026-05-10 22:00:00+00:00,2026-05-10 18:00:00-05:00,2026-05-10 23:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,15002.0,1266.0,473.0,5048.0,8215.0
2026-05-10 18:00:00-05:00,2026-05-10 23:00:00+00:00,2026-05-10 19:00:00-05:00,2026-05-11 00:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,15328.0,1299.0,478.0,5138.0,8413.0
2026-05-10 19:00:00-05:00,2026-05-11 00:00:00+00:00,2026-05-10 20:00:00-05:00,2026-05-11 01:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,15588.0,1323.0,491.0,5201.0,8573.0
2026-05-10 20:00:00-05:00,2026-05-11 01:00:00+00:00,2026-05-10 21:00:00-05:00,2026-05-11 02:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,15501.0,1349.0,499.0,5180.0,8473.0
2026-05-10 21:00:00-05:00,2026-05-11 02:00:00+00:00,2026-05-10 22:00:00-05:00,2026-05-11 03:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,14811.0,1314.0,495.0,4931.0,8071.0
2026-05-10 22:00:00-05:00,2026-05-11 03:00:00+00:00,2026-05-10 23:00:00-05:00,2026-05-11 04:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,14109.0,1291.0,486.0,4691.0,7641.0
2026-05-10 23:00:00-05:00,2026-05-11 04:00:00+00:00,2026-05-11 00:00:00-05:00,2026-05-11 05:00:00+00:00,2026-05-10 23:49:00-05:00,2026-05-11 04:49:00+00:00,13564.0,1253.0,476.0,4588.0,7247.0
2026-05-11 00:00:00-05:00,2026-05-11 05:00:00+00:00,2026-05-11 01:00:00-05:00,2026-05-11 06:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,13175.0,1280.0,500.0,4435.0,6960.0
2026-05-11 01:00:00-05:00,2026-05-11 06:00:00+00:00,2026-05-11 02:00:00-05:00,2026-05-11 07:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,13013.0,1278.0,496.0,4455.0,6784.0
2026-05-11 02:00:00-05:00,2026-05-11 07:00:00+00:00,2026-05-11 03:00:00-05:00,2026-05-11 08:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,13012.0,1274.0,495.0,4503.0,6740.0
2026-05-11 03:00:00-05:00,2026-05-11 08:00:00+00:00,2026-05-11 04:00:00-05:00,2026-05-11 09:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,13200.0,1270.0,492.0,4592.0,6846.0
2026-05-11 04:00:00-05:00,2026-05-11 09:00:00+00:00,2026-05-11 05:00:00-05:00,2026-05-11 10:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,14383.0,1194.0,420.0,4983.0,7304.0
2026-05-11 05:00:00-05:00,2026-05-11 10:00:00+00:00,2026-05-11 06:00:00-05:00,2026-05-11 11:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15299.0,1229.0,429.0,5313.0,7892.0
2026-05-11 06:00:00-05:00,2026-05-11 11:00:00+00:00,2026-05-11 07:00:00-05:00,2026-05-11 12:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15732.0,1278.0,448.0,5689.0,8317.0
2026-05-11 07:00:00-05:00,2026-05-11 12:00:00+00:00,2026-05-11 08:00:00-05:00,2026-05-11 13:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15971.0,1308.0,447.0,5770.0,8446.0
2026-05-11 08:00:00-05:00,2026-05-11 13:00:00+00:00,2026-05-11 09:00:00-05:00,2026-05-11 14:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15604.0,1301.0,447.0,5536.0,8320.0
2026-05-11 09:00:00-05:00,2026-05-11 14:00:00+00:00,2026-05-11 10:00:00-05:00,2026-05-11 15:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15168.0,1265.0,432.0,5332.0,8139.0
2026-05-11 10:00:00-05:00,2026-05-11 15:00:00+00:00,2026-05-11 11:00:00-05:00,2026-05-11 16:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,14977.0,1226.0,432.0,5214.0,8105.0
2026-05-11 11:00:00-05:00,2026-05-11 16:00:00+00:00,2026-05-11 12:00:00-05:00,2026-05-11 17:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15057.0,1237.0,417.0,5226.0,8177.0
2026-05-11 12:00:00-05:00,2026-05-11 17:00:00+00:00,2026-05-11 13:00:00-05:00,2026-05-11 18:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15055.0,1228.0,414.0,5235.0,8178.0
2026-05-11 13:00:00-05:00,2026-05-11 18:00:00+00:00,2026-05-11 14:00:00-05:00,2026-05-11 19:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15027.0,1227.0,405.0,5256.0,8139.0
2026-05-11 14:00:00-05:00,2026-05-11 19:00:00+00:00,2026-05-11 15:00:00-05:00,2026-05-11 20:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15007.0,1244.0,404.0,5224.0,8135.0
2026-05-11 15:00:00-05:00,2026-05-11 20:00:00+00:00,2026-05-11 16:00:00-05:00,2026-05-11 21:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15089.0,1239.0,398.0,5190.0,8262.0
2026-05-11 16:00:00-05:00,2026-05-11 21:00:00+00:00,2026-05-11 17:00:00-05:00,2026-05-11 22:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15573.0,1242.0,397.0,5365.0,8569.0
2026-05-11 17:00:00-05:00,2026-05-11 22:00:00+00:00,2026-05-11 18:00:00-05:00,2026-05-11 23:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15864.0,1267.0,404.0,5453.0,8740.0
2026-05-11 18:00:00-05:00,2026-05-11 23:00:00+00:00,2026-05-11 19:00:00-05:00,2026-05-12 00:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,16256.0,1286.0,424.0,5545.0,9001.0
2026-05-11 19:00:00-05:00,2026-05-12 00:00:00+00:00,2026-05-11 20:00:00-05:00,2026-05-12 01:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,16470.0,1304.0,439.0,5576.0,9151.0
2026-05-11 20:00:00-05:00,2026-05-12 01:00:00+00:00,2026-05-11 21:00:00-05:00,2026-05-12 02:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,16302.0,1308.0,438.0,5506.0,9050.0
2026-05-11 21:00:00-05:00,2026-05-12 02:00:00+00:00,2026-05-11 22:00:00-05:00,2026-05-12 03:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,15556.0,1305.0,440.0,5216.0,8595.0
2026-05-11 22:00:00-05:00,2026-05-12 03:00:00+00:00,2026-05-11 23:00:00-05:00,2026-05-12 04:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,14743.0,1288.0,430.0,4983.0,8042.0
2026-05-11 23:00:00-05:00,2026-05-12 04:00:00+00:00,2026-05-12 00:00:00-05:00,2026-05-12 05:00:00+00:00,2026-05-11 23:48:57-05:00,2026-05-12 04:48:57+00:00,14156.0,1275.0,417.0,4863.0,7601.0
2026-05-12 00:00:00-05:00,2026-05-12 05:00:00+00:00,2026-05-12 01:00:00-05:00,2026-05-12 06:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,13662.0,1223.0,479.0,4814.0,7146.0
2026-05-12 01:00:00-05:00,2026-05-12 06:00:00+00:00,2026-05-12 02:00:00-05:00,2026-05-12 07:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,13441.0,1242.0,478.0,4778.0,6943.0
2026-05-12 02:00:00-05:00,2026-05-12 07:00:00+00:00,2026-05-12 03:00:00-05:00,2026-05-12 08:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,13461.0,1256.0,479.0,4827.0,6899.0
2026-05-12 03:00:00-05:00,2026-05-12 08:00:00+00:00,2026-05-12 04:00:00-05:00,2026-05-12 09:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,13650.0,1274.0,486.0,4889.0,7001.0
2026-05-12 04:00:00-05:00,2026-05-12 09:00:00+00:00,2026-05-12 05:00:00-05:00,2026-05-12 10:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14625.0,1161.0,411.0,5149.0,7466.0
2026-05-12 05:00:00-05:00,2026-05-12 10:00:00+00:00,2026-05-12 06:00:00-05:00,2026-05-12 11:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15521.0,1205.0,415.0,5456.0,7986.0
2026-05-12 06:00:00-05:00,2026-05-12 11:00:00+00:00,2026-05-12 07:00:00-05:00,2026-05-12 12:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,16027.0,1254.0,442.0,5849.0,8482.0
2026-05-12 07:00:00-05:00,2026-05-12 12:00:00+00:00,2026-05-12 08:00:00-05:00,2026-05-12 13:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15916.0,1278.0,453.0,5772.0,8413.0
2026-05-12 08:00:00-05:00,2026-05-12 13:00:00+00:00,2026-05-12 09:00:00-05:00,2026-05-12 14:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15323.0,1238.0,451.0,5451.0,8183.0
2026-05-12 09:00:00-05:00,2026-05-12 14:00:00+00:00,2026-05-12 10:00:00-05:00,2026-05-12 15:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14928.0,1227.0,444.0,5191.0,8066.0
2026-05-12 10:00:00-05:00,2026-05-12 15:00:00+00:00,2026-05-12 11:00:00-05:00,2026-05-12 16:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14772.0,1209.0,442.0,5067.0,8054.0
2026-05-12 11:00:00-05:00,2026-05-12 16:00:00+00:00,2026-05-12 12:00:00-05:00,2026-05-12 17:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14738.0,1193.0,422.0,5068.0,8055.0
2026-05-12 12:00:00-05:00,2026-05-12 17:00:00+00:00,2026-05-12 13:00:00-05:00,2026-05-12 18:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14892.0,1179.0,417.0,5168.0,8128.0
2026-05-12 13:00:00-05:00,2026-05-12 18:00:00+00:00,2026-05-12 14:00:00-05:00,2026-05-12 19:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15000.0,1200.0,412.0,5234.0,8154.0
2026-05-12 14:00:00-05:00,2026-05-12 19:00:00+00:00,2026-05-12 15:00:00-05:00,2026-05-12 20:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14902.0,1193.0,408.0,5172.0,8129.0
2026-05-12 15:00:00-05:00,2026-05-12 20:00:00+00:00,2026-05-12 16:00:00-05:00,2026-05-12 21:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15300.0,1245.0,410.0,5230.0,8415.0
2026-05-12 16:00:00-05:00,2026-05-12 21:00:00+00:00,2026-05-12 17:00:00-05:00,2026-05-12 22:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15798.0,1243.0,418.0,5417.0,8720.0
2026-05-12 17:00:00-05:00,2026-05-12 22:00:00+00:00,2026-05-12 18:00:00-05:00,2026-05-12 23:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,16125.0,1253.0,418.0,5546.0,8908.0
2026-05-12 18:00:00-05:00,2026-05-12 23:00:00+00:00,2026-05-12 19:00:00-05:00,2026-05-13 00:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,16521.0,1300.0,434.0,5663.0,9124.0
2026-05-12 19:00:00-05:00,2026-05-13 00:00:00+00:00,2026-05-12 20:00:00-05:00,2026-05-13 01:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,16666.0,1278.0,447.0,5679.0,9262.0
2026-05-12 20:00:00-05:00,2026-05-13 01:00:00+00:00,2026-05-12 21:00:00-05:00,2026-05-13 02:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,16410.0,1289.0,452.0,5595.0,9074.0
2026-05-12 21:00:00-05:00,2026-05-13 02:00:00+00:00,2026-05-12 22:00:00-05:00,2026-05-13 03:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,15531.0,1269.0,449.0,5261.0,8552.0
2026-05-12 22:00:00-05:00,2026-05-13 03:00:00+00:00,2026-05-12 23:00:00-05:00,2026-05-13 04:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,14720.0,1237.0,432.0,5095.0,7956.0
2026-05-12 23:00:00-05:00,2026-05-13 04:00:00+00:00,2026-05-13 00:00:00-05:00,2026-05-13 05:00:00+00:00,2026-05-12 23:49:07-05:00,2026-05-13 04:49:07+00:00,13994.0,1222.0,414.0,4911.0,7447.0
2026-05-13 00:00:00-05:00,2026-05-13 05:00:00+00:00,2026-05-13 01:00:00-05:00,2026-05-13 06:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,13479.0,1140.0,422.0,4777.0,7140.0
2026-05-13 01:00:00-05:00,2026-05-13 06:00:00+00:00,2026-05-13 02:00:00-05:00,2026-05-13 07:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,13504.0,1175.0,431.0,4777.0,7121.0
2026-05-13 02:00:00-05:00,2026-05-13 07:00:00+00:00,2026-05-13 03:00:00-05:00,2026-05-13 08:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,13303.0,1190.0,424.0,4732.0,6957.0
2026-05-13 03:00:00-05:00,2026-05-13 08:00:00+00:00,2026-05-13 04:00:00-05:00,2026-05-13 09:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,13381.0,1159.0,420.0,4849.0,6953.0
2026-05-13 04:00:00-05:00,2026-05-13 09:00:00+00:00,2026-05-13 05:00:00-05:00,2026-05-13 10:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,14318.0,1155.0,416.0,5051.0,7257.0
2026-05-13 05:00:00-05:00,2026-05-13 10:00:00+00:00,2026-05-13 06:00:00-05:00,2026-05-13 11:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,15237.0,1186.0,420.0,5386.0,7762.0
2026-05-13 06:00:00-05:00,2026-05-13 11:00:00+00:00,2026-05-13 07:00:00-05:00,2026-05-13 12:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,15716.0,1207.0,443.0,5745.0,8321.0
2026-05-13 07:00:00-05:00,2026-05-13 12:00:00+00:00,2026-05-13 08:00:00-05:00,2026-05-13 13:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16056.0,1221.0,461.0,5836.0,8538.0
2026-05-13 08:00:00-05:00,2026-05-13 13:00:00+00:00,2026-05-13 09:00:00-05:00,2026-05-13 14:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,15854.0,1233.0,463.0,5581.0,8577.0
2026-05-13 09:00:00-05:00,2026-05-13 14:00:00+00:00,2026-05-13 10:00:00-05:00,2026-05-13 15:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,15808.0,1222.0,458.0,5495.0,8633.0
2026-05-13 10:00:00-05:00,2026-05-13 15:00:00+00:00,2026-05-13 11:00:00-05:00,2026-05-13 16:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16172.0,1227.0,455.0,5639.0,8851.0
2026-05-13 11:00:00-05:00,2026-05-13 16:00:00+00:00,2026-05-13 12:00:00-05:00,2026-05-13 17:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16047.0,1210.0,445.0,5565.0,8827.0
2026-05-13 12:00:00-05:00,2026-05-13 17:00:00+00:00,2026-05-13 13:00:00-05:00,2026-05-13 18:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,15948.0,1180.0,431.0,5554.0,8783.0
2026-05-13 13:00:00-05:00,2026-05-13 18:00:00+00:00,2026-05-13 14:00:00-05:00,2026-05-13 19:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16020.0,1217.0,444.0,5646.0,8713.0
2026-05-13 14:00:00-05:00,2026-05-13 19:00:00+00:00,2026-05-13 15:00:00-05:00,2026-05-13 20:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16015.0,1209.0,451.0,5585.0,8770.0
2026-05-13 15:00:00-05:00,2026-05-13 20:00:00+00:00,2026-05-13 16:00:00-05:00,2026-05-13 21:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16360.0,1262.0,455.0,5661.0,8982.0
2026-05-13 16:00:00-05:00,2026-05-13 21:00:00+00:00,2026-05-13 17:00:00-05:00,2026-05-13 22:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16399.0,1264.0,451.0,5673.0,9011.0
2026-05-13 17:00:00-05:00,2026-05-13 22:00:00+00:00,2026-05-13 18:00:00-05:00,2026-05-13 23:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16753.0,1257.0,436.0,5782.0,9278.0
2026-05-13 18:00:00-05:00,2026-05-13 23:00:00+00:00,2026-05-13 19:00:00-05:00,2026-05-14 00:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16952.0,1294.0,446.0,5807.0,9405.0
2026-05-13 19:00:00-05:00,2026-05-14 00:00:00+00:00,2026-05-13 20:00:00-05:00,2026-05-14 01:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,17187.0,1302.0,462.0,5869.0,9554.0
2026-05-13 20:00:00-05:00,2026-05-14 01:00:00+00:00,2026-05-13 21:00:00-05:00,2026-05-14 02:00:00+00:00,2026-05-13 23:49:00-05:00,2026-05-14 04:49:00+00:00,16875.0,1283.0,468.0,5766.0,9358.0
